television_cable,wifi,seche_cheveux,monoxyde_carbone_detect,salle_sport,fer_repasser,parking_sur-place,extincteur,Climatisation,Jacuzzi,machine_laver,Capacite_accueil,NbChambres,frais_menage,Caution,frais_menage,seche_linge,cheminee_interieur,pourEnfants_famille,Piscine,NbLits,television,PrixNuitee,Latitude,Longitude
0,1,1,1,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,62.023478945188685,44.8327588566,-0.5943078717
0,1,1,1,0,1,0,1,0,0,1,8,4,50,1000,50,0,0,1,0,0,1,177.76777319281953,44.8265675649,-0.5842231461
1,0,1,0,0,1,1,0,0,0,1,2,1,0,200,0,1,0,1,0,1,1,61.159131596530266,44.8723144176,-0.547864825
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,46.454055304285546,44.8575304161,-0.5686043714
1,1,1,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,2,1,62.97493988586665,44.8442622442,-0.5805143267
0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,57.56171486110031,44.8516970354,-0.5735077745
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,45.23002072671884,44.8337578005,-0.5674154008
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,43.9904013920103,44.8270317516,-0.5838702335
0,1,0,0,0,0,0,0,0,0,0,2,1,15,100,15,0,1,0,0,0,1,59.944169865579426,44.8319486452,-0.5656201987
0,1,0,0,0,0,0,0,0,0,1,5,2,0,1000,0,0,0,1,0,0,1,109.06584959534283,44.8452463653,-0.5756219608
1,1,1,0,0,1,0,0,0,0,1,4,2,37,400,37,1,0,0,0,0,1,107.83070907468502,44.8394108548,-0.5799590921
0,1,1,0,0,1,0,1,1,0,0,6,2,10,200,10,0,0,1,0,0,1,114.03554066252221,44.8331234631,-0.5738488534
1,1,1,0,0,1,0,0,0,0,1,4,1,0,300,0,0,0,1,0,2,1,70.70016729359111,44.858726654,-0.564728497
0,1,0,0,0,0,0,0,0,0,1,1,1,0,100,0,0,0,0,0,1,1,41.79536115485197,44.8418588892,-0.5763630054
0,1,0,0,0,0,0,0,0,0,0,4,1,0,200,0,0,0,1,0,0,1,68.60090100844485,44.8361854641,-0.5703228548
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,40.0359647662802,44.8297034072,-0.5756378769
0,1,1,0,0,1,0,0,0,0,0,2,0,20,500,20,0,0,1,0,0,1,48.942319807109186,44.8409661399,-0.5780389036
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,43.9904013920103,44.8257671297,-0.5665575388
0,1,0,0,0,0,0,0,0,0,0,2,1,0,150,0,0,1,0,0,0,0,51.15410817505623,44.8428414466,-0.5867362955
1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,56.25468854572858,44.8314931087,-0.5707845506
0,1,0,0,0,0,0,0,0,0,0,2,1,10,85,10,0,0,1,0,0,0,45.29903442186213,44.834990177,-0.5760623215
1,1,1,1,0,1,0,1,0,0,1,4,2,40,600,40,0,0,1,0,3,1,107.80346277060096,44.8361624495,-0.5731666286
0,1,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,58.84593922372181,44.8437523194,-0.5852753243
1,1,0,0,0,0,1,0,0,0,0,2,1,20,500,20,0,0,0,0,0,1,66.76378636908915,44.8572124247,-0.5673010273
0,1,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,1,58.44558666589019,44.8216757395,-0.571362958
0,1,1,0,0,1,0,0,0,0,1,2,1,15,0,15,1,0,0,0,2,1,57.569963626361364,44.8529427718,-0.5694298162
0,1,0,0,0,0,0,0,0,0,1,4,1,0,250,0,0,0,1,0,0,1,67.16865286851979,44.8418831694,-0.556636331
0,1,1,1,0,1,1,0,0,0,1,4,1,15,500,15,1,1,1,0,0,1,86.42970703381931,44.860715378,-0.5714342979
0,1,1,0,0,0,0,0,0,0,0,2,1,20,100,20,0,0,1,0,0,0,48.82625827915351,44.8571844307,-0.578050732
0,1,1,0,0,0,0,1,0,0,0,2,1,45,400,45,0,0,1,0,0,1,72.95692778962473,44.8323433264,-0.5670960285
1,1,1,0,1,1,1,0,0,0,1,5,2,0,0,0,0,0,1,0,0,1,98.45511417577481,44.8599974595,-0.5671867679
0,1,1,0,0,1,0,0,0,0,1,4,1,50,400,50,1,0,1,0,0,0,82.41209845868227,44.8460650898,-0.5827949893
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,41.68230060978637,44.8360521336,-0.5693894624
1,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,2,0,57.27976731689629,44.8280029587,-0.5704511222
0,1,0,0,0,0,0,0,0,0,1,6,3,60,0,60,1,0,1,0,4,1,126.01687244880377,44.855625289,-0.5781746186
0,0,0,0,0,1,0,0,0,0,1,4,1,0,400,0,0,0,1,0,0,1,72.44419437298235,44.8277116941,-0.5564989814
0,0,0,0,0,0,0,0,0,0,1,2,0,40,400,40,0,0,0,0,0,1,54.899726883508755,44.8511635176,-0.5705663169
1,1,0,0,0,0,1,0,0,0,0,2,0,0,300,0,0,0,0,0,0,1,42.5895676232673,44.8394584663,-0.5567620552
0,1,1,0,0,1,0,0,1,0,1,3,2,30,700,30,0,0,0,0,2,1,102.25502959510261,44.8418166521,-0.5573306617
0,1,0,1,0,1,0,0,0,0,1,2,1,0,500,0,1,0,1,0,2,1,66.44699493863538,44.8396812327,-0.5741749777
0,1,0,0,0,0,0,0,0,0,1,4,1,20,0,20,0,0,1,0,2,0,57.22018392004033,44.8302882961,-0.5691998096
0,1,0,0,0,0,0,0,0,0,1,4,1,10,150,10,0,0,1,0,0,1,66.68878219136612,44.8396314791,-0.5763759448
0,1,1,0,0,1,0,0,0,0,1,4,1,10,500,10,0,0,0,0,0,1,76.58586300351259,44.8402120209,-0.5702304112
0,1,1,0,0,1,0,0,0,0,0,3,1,5,0,5,0,0,1,0,0,1,55.508261313615286,44.8552007486,-0.5804992413
0,1,1,0,0,0,0,0,0,0,0,4,2,15,400,15,0,1,1,0,0,0,89.99102741845968,44.8348102582,-0.5687030296
0,1,1,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,1,59.491344027374204,44.8453546926,-0.576824367
0,1,0,0,0,1,0,0,0,0,0,4,1,0,500,0,0,0,1,0,0,1,74.04075171997675,44.8321602844,-0.5811470387
0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,57.478930423628,44.8578147141,-0.6198209992
0,1,1,0,0,1,0,0,0,0,1,2,1,0,200,0,0,0,0,0,0,0,44.32969593132419,44.8317701862,-0.583881759
0,1,1,0,0,0,1,0,0,0,0,6,2,20,300,20,0,0,1,1,0,1,110.71369853788903,44.8605466831,-0.5685186789
0,1,0,0,0,0,0,0,0,0,0,2,0,20,200,20,0,0,0,0,0,1,44.58064657193642,44.847270641,-0.5800219255
0,1,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,0,0,1,75.56462025191269,44.8713907606,-0.5544360728
1,1,1,0,0,1,1,1,0,0,0,2,1,12,350,12,0,0,0,0,0,1,64.21802661569649,44.8442169027,-0.6140334151
0,1,1,0,0,1,0,0,0,0,1,4,2,10,400,10,1,0,1,0,0,0,88.86493484682765,44.8223358579,-0.5641784324
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,46.454055304285546,44.8233488259,-0.5835704218
0,1,1,1,0,1,0,0,0,0,1,3,1,0,300,0,0,0,0,0,0,1,63.90418714211864,44.8420045898,-0.5761219175
0,1,1,0,0,1,0,0,0,0,1,2,1,10,0,10,1,0,0,0,1,0,49.97076805457478,44.8260661954,-0.5713170048
0,1,0,0,0,0,0,0,0,0,0,2,0,0,350,0,0,0,1,0,0,1,42.12891518711323,44.8296258938,-0.5752461496
1,1,1,1,0,1,1,0,0,0,1,2,1,35,750,35,1,0,0,0,1,1,83.39504897757477,44.8488300641,-0.5719296603
0,1,1,1,0,1,0,0,0,0,0,4,1,0,350,0,0,0,1,0,2,1,72.77164977525152,44.8336978855,-0.5679470162
1,1,0,0,0,0,0,0,0,0,1,4,2,15,200,15,0,0,1,0,0,0,81.17278128921336,44.8331915619,-0.5736455507
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,35.3884783844136,44.8526567733,-0.5918335317
1,1,0,0,0,0,0,0,0,0,0,6,2,0,700,0,1,0,1,0,6,1,122.84089732417567,44.8346175329,-0.5840249839
0,1,1,0,0,1,0,0,0,0,1,4,2,0,0,0,1,0,1,0,0,1,83.40421841478614,44.831268786,-0.5920198633
0,1,0,0,0,0,0,0,0,0,1,2,1,15,200,15,0,0,0,0,0,1,55.646914857843335,44.8464164602,-0.5866470271
0,1,0,0,0,1,1,0,0,0,1,3,1,0,0,0,1,0,1,0,0,1,55.14859469769033,44.838659002,-0.5695541611
0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,38.57458839531816,44.8303357846,-0.5765287404
0,1,1,0,0,0,0,0,0,0,1,7,3,20,500,20,0,0,1,0,0,1,131.76123771998886,44.8295526271,-0.5741036146
0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,36.389276716152494,44.8538673724,-0.6355355893
0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,43.13894970209555,44.8282987691,-0.5606357017
0,1,1,0,0,1,0,0,0,0,1,4,1,0,700,0,1,0,1,0,0,1,86.59609214297994,44.8407270609,-0.5729069335
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,56.433173062143986,44.877415418,-0.5715976207
0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,27.227115335906472,44.8435849949,-0.5800681793
0,1,0,0,0,0,0,0,0,0,1,3,1,8,150,8,0,0,1,0,0,1,58.51926984859993,44.8364553251,-0.5773385576
0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,48.995564129415314,44.8428795726,-0.5830414744
1,1,0,0,0,0,1,0,0,0,1,9,4,50,1000,50,1,0,1,0,0,1,188.91454727001653,44.8392359623,-0.6015344955
1,1,1,0,0,1,0,0,0,0,0,2,1,30,500,30,0,0,1,0,1,1,69.7379765754556,44.839516331,-0.5735902041
0,1,0,0,0,0,0,0,0,0,1,2,1,15,800,15,0,0,1,0,1,1,68.59023594084621,44.8500756865,-0.5721991617
1,1,1,1,0,1,1,1,0,0,1,4,1,35,800,35,0,0,1,0,0,1,93.59621345891887,44.8640665778,-0.5565026696
0,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,61.165372707102655,44.8306645385,-0.5670727531
0,1,0,0,0,0,0,0,0,0,0,2,0,0,300,0,0,0,0,0,1,1,42.582113229066074,44.8533030824,-0.5690869518
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,39.17954432617455,44.8258359071,-0.5589741257
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,53.8213277273646,44.8532611923,-0.6061816371
1,1,1,0,0,1,0,0,0,0,0,2,0,0,150,0,0,0,1,0,1,1,39.605939000350396,44.8280995598,-0.5744733116
0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,59.81551757023757,44.8796224029,-0.5718452291
0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,35.72596903430495,44.823090232,-0.5588702847
0,1,1,1,0,1,0,0,0,0,1,5,2,0,0,0,0,0,1,0,4,0,75.92203693965439,44.8268215234,-0.5780451038
0,1,1,0,0,1,0,1,1,0,1,2,1,15,150,15,1,1,0,0,0,0,73.66118232301986,44.8287920219,-0.5687067693
0,1,0,0,0,0,0,0,0,0,1,2,1,0,200,0,0,0,0,0,0,1,52.50410716971163,44.851666007,-0.5743438544
0,1,1,0,0,1,0,0,1,0,1,2,1,0,100,0,1,0,0,0,2,0,60.079256789781475,44.8300081939,-0.5672824545
0,1,1,0,0,1,0,0,0,0,1,4,2,40,450,40,1,0,1,0,0,1,103.37288002805738,44.8462984921,-0.5958010399
0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,31.4290730084926,44.843569531,-0.5872924436
0,1,1,0,0,1,1,0,0,0,1,5,2,60,900,60,1,0,1,1,0,1,130.86855729751753,44.8565741047,-0.5779609439
0,1,1,0,1,1,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,1,85.3259479662466,44.83937542,-0.5809733333
0,1,1,1,0,1,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,54.725458779713776,44.8317337675,-0.5659084402
0,1,1,1,0,1,0,0,0,0,1,8,5,45,800,45,0,1,1,0,0,1,186.32358329837265,44.8307399616,-0.574704091
0,1,1,0,0,1,0,0,0,0,1,5,1,0,500,0,0,0,1,0,0,0,73.18240245425135,44.8294377204,-0.5684473794
0,1,1,0,0,0,0,0,1,0,1,4,2,0,0,0,0,0,1,0,0,1,86.6221945660526,44.8258326197,-0.5576408353
0,1,1,0,0,0,0,0,0,0,1,4,1,0,500,0,1,0,0,0,2,1,85.08885428266021,44.8539708816,-0.5735329501
0,1,1,0,0,1,0,0,0,0,1,4,2,0,800,0,0,0,1,0,2,1,94.15920954859692,44.8423974951,-0.5739108804
1,1,1,0,0,1,1,0,0,0,1,2,1,0,250,0,1,0,1,0,2,1,58.36516610642189,44.8579929623,-0.564535182
0,1,1,0,0,1,0,0,0,0,0,4,1,15,0,15,0,0,0,0,0,0,60.54308069088262,44.846901463,-0.5809330338
1,1,0,0,0,0,0,0,0,0,0,4,0,0,300,0,0,0,1,0,2,1,59.82591577968217,44.8292619142,-0.5819442038
0,1,0,0,0,0,0,0,0,0,1,8,4,50,400,50,1,0,0,0,4,1,166.6805048967189,44.8591764095,-0.5598879163
0,1,1,0,0,1,0,0,0,0,1,4,2,0,400,0,0,0,1,0,0,1,84.62530412750343,44.8333087969,-0.5620655728
0,1,1,0,0,0,0,0,0,0,1,6,2,10,0,10,0,0,0,0,3,0,88.24607162453731,44.8362461094,-0.5709969225
0,0,0,0,0,0,0,0,0,0,1,2,1,45,600,45,1,0,0,0,0,1,85.0103554387809,44.8313507304,-0.5799673593
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,46.11433622985345,44.8398836723,-0.6201907651
0,1,0,0,0,1,0,0,0,0,1,4,1,15,500,15,1,0,1,0,0,1,83.54299086447799,44.8377657301,-0.5693061489
0,1,1,0,0,1,0,0,0,0,0,2,1,5,100,5,0,0,0,0,0,0,45.522008732672404,44.8427011291,-0.5604489518
0,1,0,0,0,1,1,0,0,0,1,3,1,20,200,20,0,0,1,0,1,1,55.02674016149735,44.8157998259,-0.5513472615
0,1,1,1,0,1,0,0,0,0,1,4,2,0,0,0,0,1,1,0,0,1,80.79169787316137,44.8457725911,-0.5955384068
0,1,1,0,0,1,0,0,0,0,1,4,1,15,0,15,1,0,1,0,0,1,71.7133692130879,44.8404408997,-0.5725343143
0,1,1,0,0,0,1,0,0,0,1,3,1,0,300,0,0,0,1,0,1,1,56.74253977090646,44.8398198525,-0.5726762988
1,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,67.10489184762413,44.8766652866,-0.5721636339
0,1,1,0,0,1,1,0,0,0,1,5,3,50,850,50,1,0,0,0,0,1,135.85071326103292,44.8456856965,-0.5947183654
0,1,0,1,0,1,1,1,0,0,1,2,1,5,100,5,0,1,0,0,1,0,47.44686262874538,44.819219596,-0.6025513094
0,1,1,1,0,1,0,0,0,0,1,9,4,60,300,60,1,0,1,0,6,1,172.13530576234848,44.8534174233,-0.5839219159
0,1,1,0,0,1,1,0,0,0,1,4,2,0,1500,0,1,0,1,0,0,1,117.40461730530853,44.8449533408,-0.5766709354
1,1,1,1,0,1,1,0,0,0,1,6,4,30,500,30,1,1,1,0,4,1,152.29162609609142,44.8392123738,-0.610070623
0,1,1,0,0,1,0,0,0,0,1,4,2,30,250,30,0,0,1,0,0,1,87.04830579990461,44.8363172111,-0.5767216871
0,1,0,0,0,0,0,0,0,0,1,4,1,49,250,49,0,0,1,0,0,1,77.43515798308336,44.8514544624,-0.5826393134
1,1,1,1,0,1,0,0,0,0,1,2,1,6,0,6,0,0,0,0,1,1,53.552406245060254,44.8430339532,-0.5822382514
0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,13,0,1,0,0,0,1,61.31564328024722,44.8472802828,-0.5784011498
1,1,0,1,0,1,0,0,0,0,1,2,1,0,200,0,0,0,0,0,0,1,56.7828763080761,44.8326287028,-0.5837076173
1,1,0,0,0,0,1,0,0,0,0,8,3,110,4201,110,0,1,0,1,0,0,262.9047752397937,44.8564804042,-0.5719808842
0,1,1,1,0,1,1,1,0,0,1,6,3,50,600,50,1,0,1,0,0,1,141.5863498068085,44.857833418,-0.5594313698
1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,51.603949212260225,44.828619853,-0.5566046183
0,1,1,0,0,0,1,0,0,0,1,2,1,9,0,9,0,0,1,0,0,0,36.60093264930307,44.8478212998,-0.6109558926
0,1,0,0,0,0,0,0,0,0,1,2,1,6,250,6,0,0,0,0,0,1,55.048768146251724,44.8551829435,-0.5700876659
0,1,1,0,0,0,0,0,0,0,1,6,2,15,500,15,0,1,1,0,0,1,112.28205171886485,44.8224398361,-0.5550164908
1,1,1,0,0,1,0,1,0,0,0,4,1,0,500,0,0,0,1,0,0,1,83.56914011467403,44.8389957993,-0.5714309942
0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,44.184707063579566,44.8378989894,-0.5685731677
1,1,1,1,0,1,0,0,0,0,1,4,1,15,200,15,0,0,1,0,0,1,74.34844915521256,44.8580947962,-0.5648239962
0,1,1,1,0,1,1,0,0,0,1,7,4,40,850,40,1,1,1,0,0,0,161.4980778752408,44.8523898086,-0.6135010134
0,1,1,0,0,1,1,0,0,0,1,7,3,0,0,0,0,0,1,0,3,0,99.69994502449245,44.8255863099,-0.5723683846
0,1,1,0,0,1,1,1,0,0,0,2,1,12,300,12,0,1,0,0,0,0,55.898247932130396,44.8349464716,-0.5706362056
1,0,0,0,0,0,1,1,0,0,1,5,2,0,0,0,1,0,0,0,2,1,101.30704349772024,44.8675576894,-0.54997797
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,34.97774609878013,44.8170997342,-0.5514956391
0,1,0,0,0,1,0,0,0,0,1,4,2,40,200,40,1,0,0,0,2,0,90.31217830509476,44.8591027038,-0.5604868285
0,1,1,0,0,1,0,0,0,0,1,4,1,40,400,40,0,0,1,0,1,1,77.78926884475513,44.8505506156,-0.585789618
0,1,1,1,0,1,0,0,0,0,1,4,1,23,350,23,0,1,1,0,0,1,79.78977808081191,44.8505623791,-0.5898188967
0,0,1,0,0,1,0,0,1,0,0,4,1,0,100,0,0,0,1,0,0,1,78.49632732061026,44.8391812554,-0.5674416973
0,1,0,0,0,0,0,0,0,0,1,6,3,35,400,35,1,0,1,0,0,1,132.6119584239618,44.8474998824,-0.5872923363
0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,45.064804563071654,44.8795321088,-0.5738326084
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,46.36406081988697,44.813916911,-0.5651779119
0,1,1,0,0,0,0,0,0,0,0,4,1,0,250,0,0,1,0,0,1,1,76.82747698355496,44.8380836791,-0.5702099344
0,1,1,1,0,1,0,0,0,0,1,3,1,0,150,0,0,1,1,0,1,1,61.68698447490882,44.8554552692,-0.5800123811
0,1,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,44.00803291505889,44.8346134619,-0.5699431388
1,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,33.0235392552757,44.8421253125,-0.5807166314
1,1,1,0,0,1,0,0,0,0,1,4,1,20,0,20,1,0,1,0,0,1,77.01096542349671,44.8346162545,-0.5645592872
1,1,1,0,0,1,0,0,0,0,1,4,1,0,1000,0,1,0,1,0,0,1,98.57131319840263,44.8361833599,-0.5756694542
0,1,1,0,0,0,0,0,0,0,0,6,2,30,200,30,0,0,0,0,0,1,108.39080810922925,44.8226802158,-0.5614724108
0,0,1,0,0,1,0,0,0,0,1,3,1,30,800,30,0,0,0,0,0,1,84.44933384119025,44.8447279793,-0.5746848457
0,1,1,0,0,0,0,0,0,0,0,4,2,40,500,40,0,0,1,0,0,0,93.6515712654889,44.8325485349,-0.5677237108
0,1,0,0,0,0,1,0,0,0,1,2,0,0,400,0,0,0,0,0,0,0,31.260071833252518,44.8332830438,-0.5874417267
0,1,1,0,0,0,0,0,0,0,0,4,1,8,300,8,0,0,0,0,0,0,69.08704120700483,44.8398962606,-0.5738105793
0,1,1,0,0,1,0,0,0,0,0,4,1,10,500,10,0,0,1,0,0,1,77.1817142068819,44.8350619466,-0.5698960107
0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,44.65180104639812,44.8401933352,-0.5957441264
1,1,0,1,0,0,1,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,57.180245365831844,44.8215510532,-0.565611737
1,1,1,1,0,1,0,1,0,0,0,3,1,25,500,25,0,0,0,0,1,1,85.11156974064394,44.8287187832,-0.5641977866
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,40.0359647662802,44.831638462,-0.5948239345
0,1,0,0,0,1,1,0,0,0,1,4,2,50,0,50,0,1,1,0,0,1,83.28207580382436,44.8734598267,-0.5484347455
0,1,0,0,0,0,0,0,0,0,1,2,1,4,0,4,0,0,0,0,1,1,47.808838720127554,44.8222707625,-0.5532543567
0,1,0,0,0,0,0,0,0,0,1,2,0,15,500,15,0,0,0,0,0,0,41.60369347205895,44.8207621957,-0.56125014
0,1,1,0,0,1,0,0,1,0,1,4,1,55,1000,55,0,0,1,0,0,1,106.77754719559454,44.8323355149,-0.5616385255
1,1,1,0,0,1,1,0,0,0,1,2,1,0,250,0,0,0,1,0,0,1,50.05234639804568,44.8636504247,-0.5571927327
0,1,1,0,0,0,1,0,0,0,1,4,2,0,500,0,0,0,0,0,0,1,86.98395331601404,44.8411548103,-0.5582127604
0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,42.75575080749266,44.8288687083,-0.5674673607
0,0,0,0,0,1,1,0,0,0,1,3,1,0,400,0,0,0,1,0,0,1,60.0679849072005,44.8463767361,-0.6124376077
0,1,0,0,0,0,0,0,0,0,1,7,4,45,150,45,1,0,1,0,5,0,142.00281587376438,44.8357123032,-0.5675435447
0,1,1,0,0,1,1,0,0,0,1,2,0,0,100,0,1,0,1,1,0,0,37.84320048800751,44.8613698207,-0.5707777486
1,0,0,0,0,0,0,0,0,0,1,5,2,30,0,30,0,0,1,0,4,1,96.01620951193759,44.8268599804,-0.5694746639
1,1,0,0,0,0,0,0,0,0,1,6,3,25,500,25,0,0,1,0,0,1,128.26260525123172,44.8445833009,-0.5856356198
1,1,1,0,0,1,0,0,0,0,1,4,1,30,300,30,0,0,1,0,3,1,76.60258377525163,44.8428728504,-0.5808372484
0,1,1,1,0,1,0,0,0,0,1,2,1,15,200,15,1,0,1,0,0,0,56.741938466053526,44.8293881055,-0.5910726656
1,1,1,0,0,1,0,0,0,0,0,4,1,35,500,35,0,0,1,0,2,1,85.9033228789272,44.8408956995,-0.5705360925
0,1,1,1,0,1,0,0,0,0,1,2,1,0,650,0,0,0,1,0,0,1,63.042546295605405,44.8468947913,-0.5799840833
0,1,1,1,0,1,0,0,0,0,0,4,1,40,500,40,0,0,1,0,1,1,85.39828287540118,44.8369574323,-0.5679178559
0,1,0,0,0,1,0,0,0,0,1,2,0,10,300,10,0,0,1,0,0,1,37.931419673841944,44.8510581135,-0.582595545
0,1,1,1,0,1,1,0,0,0,1,4,2,50,250,50,0,0,1,0,0,1,88.92713008950574,44.8521801313,-0.589915378
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,46.454055304285546,44.8232721506,-0.5699181334
0,1,0,0,0,0,0,0,0,0,0,2,1,30,300,30,0,0,0,0,1,0,56.766593591480515,44.8264098308,-0.5646606632
0,1,1,0,0,0,1,0,0,0,1,4,2,30,250,30,0,0,1,0,0,1,84.70794434799726,44.8268720359,-0.5587118629
0,1,0,0,0,0,0,0,0,0,1,2,0,40,400,40,1,0,0,0,0,1,60.28063988429787,44.8480661983,-0.5718786325
1,1,1,0,0,1,0,0,0,0,1,3,1,25,400,25,1,0,0,0,1,1,82.34913582206487,44.8289131479,-0.5633693062
0,1,1,1,0,1,0,1,0,0,0,4,2,20,100,20,0,0,1,0,0,1,90.3570625842075,44.8430467005,-0.5806131963
0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,10,0,0,1,0,1,0,46.425325591863526,44.8366914765,-0.5688154835
0,1,0,0,0,0,0,0,0,0,1,4,1,40,200,40,0,0,1,0,0,1,74.26193546891693,44.8565587323,-0.5666685356
0,1,0,0,0,0,0,0,0,0,0,2,0,0,180,0,0,0,1,0,0,1,37.751286322736036,44.8384942319,-0.5735583178
1,1,1,1,0,1,1,0,1,0,1,4,1,15,0,15,1,0,1,0,0,1,83.6635938522009,44.8488075492,-0.5876284171
0,1,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,2,0,75.61390187670995,44.8283581052,-0.5775028913
0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,45.23002072671884,44.8391763725,-0.5731155342
0,0,1,0,0,1,0,0,0,0,1,4,0,0,400,0,0,0,1,0,0,0,51.72150294095752,44.8510776755,-0.571292958
0,0,0,0,0,1,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,45.59948006540645,44.8290423343,-0.5717790616
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,62.338196834252344,44.8658470183,-0.567632158
0,1,0,0,0,0,0,0,0,0,1,4,1,10,500,10,0,0,1,0,0,0,68.76675559669908,44.8290459026,-0.5692704145
0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,42.72821741646208,44.8476914049,-0.5480675914
0,1,1,0,0,1,0,0,0,0,1,2,1,20,200,20,1,1,1,0,1,0,59.244734716400856,44.8324366577,-0.5671303605
0,1,0,0,0,0,1,0,0,0,1,3,1,10,0,10,0,0,1,0,0,1,50.44995902172202,44.8611311135,-0.5671315135
0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,43.60720249740741,44.8401679207,-0.5889546906
0,1,0,0,0,0,0,0,0,0,1,2,1,0,100,0,0,0,1,0,0,1,47.805096529293664,44.8384398714,-0.5709154312
0,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,66.57548257287725,44.8313160309,-0.5898385086
1,1,0,0,0,1,0,0,0,0,0,2,0,10,0,10,0,0,0,0,1,0,31.981915994589535,44.8385061107,-0.5758572524
0,1,1,0,0,1,0,0,1,0,1,4,1,0,0,0,1,0,1,0,0,1,78.5823784776121,44.8390523741,-0.5800506784
0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,41.89933036738701,44.8341263294,-0.5672402606
1,1,0,0,0,1,1,0,0,0,1,4,1,35,0,35,0,0,0,0,0,1,67.52699494230565,44.8648167599,-0.6249656936
